Country,Month,Total,N_Languages,Max_N,Variance,Skewness,Kurtosis
SOM,2017-09,14760,7,6502,1881441.5897435897,4.059030997778775,14.738670155162946
SOM,2017-10,5632,7,2337,313583.7291666667,3.562149674716301,10.950980223479117
SOM,2018-07,10367,10,5220,522031.8293395676,6.163992862128906,39.29134216978041
SOM,2018-08,11019,10,5243,585138.1666666664,5.703051274682155,33.845202014273
SOM,2018-09,17315,10,8119,1327182.1479128855,5.8381037637325335,35.70695199963831
SOM,2018-10,28150,10,14393,3390771.1959758545,6.674091309455554,46.408385701634394
SOM,2018-11,36255,9,20308,7314947.038868324,6.5883298281845075,44.536709227775695
SOM,2018-12,58733,9,31749,16644823.241067395,6.799111808815815,47.86454496997835
SOM,2019-01,55028,9,29130,15851973.399259655,6.204861647409048,39.9705237783955
SOM,2019-02,46793,9,27790,15373678.099663297,6.237272368614542,39.427108661302455
SOM,2019-03,49433,8,29267,15713808.205464482,6.459819979733196,42.61271466311895
SOM,2019-04,45611,7,25203,12082719.508192092,6.220032823572517,39.85142160926124
SOM,2019-05,44007,7,23823,11629730.086466165,5.9279368777296515,35.95995938946356
SOM,2019-06,32386,7,17219,6181387.917171715,5.871025789119534,35.459469351501454
SOM,2019-07,53912,7,32744,16588915.593374742,7.209281788539611,53.16401763748025
SOM,2019-08,52381,9,32239,15191627.640030444,7.512977890331537,57.483986298790825
SOM,2019-09,50819,12,29499,11729781.601107594,7.777803309746795,62.029320128903834
SOM,2019-10,56586,13,32581,13866662.038789304,7.881874061983318,63.887606765164406
SOM,2019-11,53350,12,28334,11411634.321648814,7.342082789731315,56.06634582001563
SOM,2019-12,56367,10,33074,18476899.531498015,6.870917211560789,48.06964382036914
SOM,2020-01,44174,9,25843,11444334.049667176,6.813104495959288,47.3012379809563
SOM,2020-02,49261,10,26736,11430261.9799659,6.9481808961212295,49.83834748055578
SOM,2020-03,58714,9,33434,17709251.27408354,7.030481085606714,50.95964411168377
KWT,2017-07,136392,2,124423,231610282.18227053,7.938751080330631,61.3314464758746
KWT,2017-08,62058,2,56486,53282266.48474576,7.49182306800866,54.404797847686886
KWT,2017-09,117584,3,105962,154355530.27853882,8.286895215310793,67.08326246465197
KWT,2017-10,50307,2,45816,33936841.88392384,7.619112015929348,56.350464201333004
KWT,2018-07,31449,2,28308,14343340.537337657,7.212960173974608,50.333358680460364
KWT,2018-08,27261,2,24826,11431175.084905664,7.087222868565214,48.47605161093264
KWT,2018-09,40795,3,36508,21557939.06530935,7.607157827402407,56.22225628633976
KWT,2018-10,64321,2,58136,57446780.11981297,7.413149853757124,53.28201506844256
KWT,2018-11,69888,2,63237,58952468.77963127,7.996900368122017,62.280277554253246
KWT,2018-12,91250,2,81398,89883698.64568679,8.33889086060764,67.98607941289572
KWT,2019-01,93023,2,83375,105619593.75780886,7.864275628951832,60.20669684191855
KWT,2019-02,84911,2,75520,80645991.06639837,8.1571274877057,64.98727921642644
KWT,2019-03,87760,2,78915,83324839.52252254,8.405526363611648,69.06856159198244
KWT,2019-04,73136,2,66089,73060160.06327686,7.471171858902255,54.18414412361499
KWT,2019-05,71184,2,64941,67110958.28110597,7.68298689649909,57.33407984890968
KWT,2019-06,54059,2,49038,45467906.98040639,7.009295096119346,47.40636420847233
KWT,2019-07,85799,2,76869,85976357.04646212,8.037680970435352,63.032826785153645
KWT,2019-08,93579,3,82246,95573947.5569417,8.16174073752194,65.04385415835742
KWT,2019-09,90981,3,80191,88431130.55213088,8.274972253466382,66.94422255267179
KWT,2019-10,97296,3,84878,100792855.83098592,8.171975829646863,65.4368154376689
KWT,2019-11,99992,2,89859,130567003.91538864,7.611860332303534,56.27321850651192
KWT,2019-12,90787,3,80223,92421884.24451347,8.079238285379507,63.79607162791811
KWT,2020-01,84953,3,74352,76017162.72298329,8.273006352650409,66.92190770732448
KWT,2020-02,81085,2,72963,95182742.48798698,7.2242138342437086,50.44943336953728
KWT,2020-03,102031,2,94018,134033888.2249417,7.898084099365822,60.58194014445202
IRQ,2017-04,23678,4,19868,7080723.312987014,7.159073719549079,49.79284358451808
IRQ,2017-05,40385,4,33293,20668314.530048918,6.988031625531033,47.49033002776085
IRQ,2017-06,68451,4,58421,48262513.232997976,8.139894180362859,64.7990559930743
IRQ,2017-07,66828,4,55713,47998384.703365386,7.744611025372798,58.600995481472
IRQ,2017-08,33284,6,27232,14580416.478431372,6.810595769282726,44.89445124190092
IRQ,2017-09,64165,5,51158,37219399.22736418,8.046701502345378,63.71992432118216
IRQ,2017-10,25261,6,19619,6837767.540100252,7.111302763269069,49.57267695674732
IRQ,2018-07,47870,12,24337,7076239.310455274,8.01045536532972,67.60766505923394
IRQ,2018-08,39289,10,21024,5834899.209227153,7.709220045872469,62.006533588974534
IRQ,2018-09,60448,8,32993,13202968.418559223,8.057654502972081,67.85523428751
IRQ,2018-10,98258,10,51652,27002295.438493058,8.781594706137932,81.33837094030835
IRQ,2018-11,136020,12,77502,55260461.00783363,9.452210639409723,92.8277645109477
IRQ,2018-12,209575,11,119044,144399326.98708797,8.896941027641503,82.22570289376125
IRQ,2019-01,210707,10,119689,129311176.55879962,9.516624250661453,94.27881554319721
IRQ,2019-02,189104,10,102660,110105369.35083243,8.654294089224344,78.27310699517028
IRQ,2019-03,195669,10,103355,103117534.54109101,8.9571435361022,84.45312271898854
IRQ,2019-04,152702,10,78555,58854577.31064425,8.97873252971942,85.4139067191094
IRQ,2019-05,151215,10,79081,59455635.60227439,9.082788771923434,87.09546935661864
IRQ,2019-06,119249,10,65217,40665474.12006102,9.194947340287879,88.37412790564358
IRQ,2019-07,186007,10,98602,83773388.10546093,9.580361788009409,96.66597952188444
IRQ,2019-08,219780,10,130287,148430899.58536583,9.824241774165586,99.72105997735409
IRQ,2019-09,222953,9,133578,135750326.55184305,10.545280845205577,115.26745106313194
IRQ,2019-10,243576,9,126417,164186562.82638675,8.570752573677634,77.12942787234087
IRQ,2019-11,253163,9,151639,188976878.03941676,10.072017817811433,105.22008746529895
IRQ,2019-12,242265,8,159457,208746375.13110855,10.403948611427962,110.25748890623026
IRQ,2020-01,218314,9,132127,144199072.1438638,10.096435631530836,105.55160147051085
IRQ,2020-02,196352,9,116241,109442211.31396674,10.200260019295573,107.97468517849043
IRQ,2020-03,233695,10,137221,132289380.33703126,11.000998847787457,125.73335113621678
EGY,2017-04,97129,2,83730,78007295.51941393,9.172272522659094,83.21880013994125
EGY,2017-05,175038,2,149411,207926506.49677208,10.036925459974075,100.18786901898878
EGY,2017-06,259140,2,224440,424650494.33613443,10.60397965698795,111.73467889892642
EGY,2017-07,139037,2,119658,133066267.08086981,10.068839052054596,100.675022527135
EGY,2017-08,46252,2,39042,20114583.43267259,8.356574664607718,68.9725277618107
EGY,2017-09,105107,2,88937,88377651.55506714,9.115881746461373,82.43382101192933
EGY,2017-10,44886,2,38491,21750449.076726347,7.923574330228466,61.686015567968795
LBN,2017-07,71882,6,34342,19636847.73700821,6.8226456493468035,45.483058968580984
LBN,2017-08,35611,7,16239,5809239.147641831,5.93103453403555,33.79265704116634
LBN,2017-09,70364,6,32251,17924046.314035095,6.6925415701786335,43.7893013265432
LBN,2017-10,30615,5,13867,4236673.047062641,5.989404384606541,34.42556528467658
LBN,2018-07,16069,5,9335,1459978.1053830227,6.682683196754831,45.78937016160012
LBN,2018-08,13637,6,7828,1167861.4174863384,6.2208116912865785,39.585924914838536
LBN,2018-09,18839,5,10921,2014367.7344416026,6.655580441904471,45.49234120125641
LBN,2018-10,24675,5,14084,3164398.5170175442,6.809417490510328,47.511063054370155
LBN,2018-11,35138,5,18929,5613945.6955696205,6.747024598851054,47.11469834481738
LBN,2018-12,59035,5,31922,15143952.880105792,6.901572669808985,49.96842945510444
LBN,2019-01,63312,5,31888,15630430.53585434,6.599216112215145,45.93746775754938
LBN,2019-02,62124,6,30754,15554596.142125871,6.409864781541873,42.59963257200474
LBN,2019-03,59882,6,29789,17293622.976397507,5.896481270028835,35.36544631394025
LBN,2019-04,44896,6,24841,9591111.239857186,6.853023603912405,48.365304167437635
LBN,2019-05,45640,6,26126,10266545.46835443,7.016745196502398,50.8144458307716
LBN,2019-06,36018,6,21904,7437692.298325721,7.068661726250624,51.3400577882418
LBN,2019-07,54240,7,32525,15940217.780081451,7.2089669031898955,53.477814425229816
LBN,2019-08,62430,9,35176,17898557.12341772,7.24464371475577,54.27516475147589
LBN,2019-09,62500,8,35859,19000362.375256326,7.199428477796559,53.6160850780706
LBN,2019-10,73679,8,39414,24509892.0631329,6.765904851216533,46.93760875721694
LBN,2019-11,69339,4,45137,28217957.777722277,7.700171917776426,60.65030893468717
LBN,2019-12,68760,6,45984,23661111.410526317,8.680031452399597,77.14539779765113
LBN,2020-01,65861,6,38240,19319568.924297914,7.550881489236289,58.90942981685374
LBN,2020-02,60442,5,34826,17082741.11818704,7.320995246296353,55.32395482403804
LBN,2020-03,69607,6,42184,22374022.9639201,7.913854976456251,64.76398234953743
QAT,2018-07,18833,4,12436,3290693.151669086,6.007746941081617,36.24163081063308
QAT,2018-08,16747,4,11329,2566895.5508417515,6.289938935659423,39.751191869679005
QAT,2018-09,22952,4,15130,4166110.7815970387,6.546290066702353,43.36305476918024
QAT,2018-10,38905,5,26156,10657301.046752738,7.151957176328919,51.99313682167765
QAT,2018-11,46822,4,29393,12602423.50617284,7.235886414873145,53.462326707960614
QAT,2018-12,68377,5,39636,28754860.27929985,6.3133360807224115,39.724300523175046
QAT,2019-01,71160,4,42819,27845420.13253012,7.001201355776041,49.78836939296574
QAT,2019-02,65401,3,40318,27005370.33765766,6.697864919185116,45.353078295364
QAT,2019-03,67614,3,38782,30079595.23705005,6.0209920748757915,35.81804360290842
QAT,2019-04,55139,4,32875,17362671.900308643,6.790043803080178,46.38601232761382
QAT,2019-05,57195,4,34207,19615535.594594587,6.639055910437411,44.589342322699665
QAT,2019-06,42691,4,26222,11799814.17163561,6.606109027129239,44.34129922801466
QAT,2019-07,64129,5,36521,23446243.419710808,6.424634606081569,41.70942930446045
QAT,2019-08,76712,4,36204,27767330.333641976,6.079883512455878,35.599046420383395
QAT,2019-09,75073,4,42309,30452221.629204135,6.536655855776553,42.97564739831884
QAT,2019-10,80878,5,43401,32720109.550239224,6.413725159356431,41.53297262618285
QAT,2019-11,78066,6,42545,28923428.320385423,6.722254253971593,45.91859888080684
QAT,2019-12,71125,4,38891,28626853.765062604,6.160700007037864,37.82152895043081
QAT,2020-01,71993,5,37789,24735597.52389241,6.443514670640565,41.583622909176796
QAT,2020-02,65185,6,32853,21778711.719178077,5.966246074834368,35.00439209694244
QAT,2020-03,78519,4,44666,33481563.911483258,6.59739851844297,43.94738432322147
SAU,2017-07,92402,3,82741,90294736.44561405,8.475913181841094,70.20487200264114
SAU,2017-08,42581,3,38062,24167914.59293785,7.495400838055,54.44404279068428
SAU,2017-09,89375,2,80813,87213293.49549544,8.430641988564394,69.36937454827114
SAU,2017-10,38327,3,34416,22349333.861393318,7.025752430259194,47.570463121095564
SAU,2019-02,33668,2,32074,23887384.49944629,6.318344095979243,37.95606534044666
SAU,2019-03,34959,2,33209,26214354.088850185,6.238181730078161,36.95190877423398
SAU,2019-04,30530,2,28963,20419448.48780488,6.159459535465213,35.968238662030934
SAU,2019-05,29565,2,28265,18551396.966777403,6.319698985771237,37.96745136377092
SAU,2019-06,22592,2,21467,10953084.283391403,6.2390695456171015,36.959264482799114
SAU,2019-07,36095,2,34129,28351576.537804883,6.158377810829098,35.959399192766064
SAU,2019-08,42678,3,40025,34020160.43293249,6.624879172708464,41.933979606042804
SAU,2019-09,41734,3,39240,30743545.85469388,6.847569557425604,44.933563000124536
SAU,2019-10,44696,3,41857,34980386.9322449,6.845922127483353,44.918513242786666
SAU,2019-11,44797,3,41264,32696632.764328815,6.981126932065324,46.83045012983962
SAU,2019-12,44148,4,40521,34128985.97872341,6.694073967143225,42.88169608225193
SAU,2020-01,41234,3,38375,31272188.135060135,6.6215343392948585,41.904365903492334
SAU,2020-02,40292,3,37451,31110707.513131306,6.466557959159159,39.885472388724054
SAU,2020-03,44339,3,41449,32983998.185143284,6.989831036474101,46.91225420275292
TUR,2017-04,166776,4,75326,100852228.03390665,7.1319909048549,49.33002334478282
TUR,2017-05,311854,4,137394,256060250.9377422,8.107014193291835,64.77672232424767
TUR,2017-06,454410,4,209972,555697716.7004181,8.432049148746955,69.70524200025555
TUR,2017-07,342115,4,195840,376817257.03388596,8.768689290469595,78.40053090766321
TUR,2017-08,279298,3,220262,361677326.8341152,11.064971459798219,123.76482488734747
TUR,2017-09,495128,3,387294,1039350618.6763312,11.463625226580557,133.1839712818894
TUR,2017-10,208673,3,160951,220057079.89057714,10.275943945447578,106.98087813430462
TUR,2017-11,2640,3,2500,282787.71428571426,4.359069307985731,17.018031766395595
TUR,2017-12,3676,3,3472,500267.36231884063,4.5792421723632435,18.995428323328873
TUR,2018-01,3486,3,3239,417412.2566666666,4.687067756547397,19.99441355379781
TUR,2018-02,3194,3,2989,386471.48221343884,4.468775169773441,17.996751377414355
TUR,2018-03,2300,3,2097,182245.10144927536,4.56499097488772,18.908901798456117
TUR,2018-04,1607,3,1412,65982.391954023,5.180112310471139,24.9026092963392
TUR,2018-05,3278,5,2919,242112.93781512606,5.643810795701027,29.913383252959086
TUR,2018-06,2401,2,2304,310736.3161764707,3.7476067519932816,12.051215630176731
TUR,2018-07,178654,4,159776,228047000.77702704,10.399670263824447,106.43091844774668
TUR,2018-08,147887,4,130958,149276242.692296,10.532244262457029,109.27754907164525
TUR,2018-09,222084,4,197939,301644782.05509835,11.223495992847743,124.30355765797657
TUR,2018-10,389841,4,348225,879560213.3460804,11.572206837259007,132.2686690888853
TUR,2018-11,406347,4,354583,875523304.4471152,11.79115627243008,137.65329522189012
TUR,2018-12,515636,4,455400,1298735123.6471698,12.46317332415423,153.863321718087
TUR,2019-01,556203,4,501978,1692710546.855976,12.04058809581027,143.308731102014
TUR,2019-02,507916,5,454326,1424913880.5035443,11.87043987953317,139.26277340384019
TUR,2019-03,509151,4,455974,1497326484.0850794,11.614956347065506,133.2615367661653
TUR,2019-04,429277,4,388966,1065879689.7740985,11.757225505769378,136.48467471224245
TUR,2019-05,438259,4,400502,1146283080.5765154,11.67283246865709,134.49987325917527
TUR,2019-06,335313,4,300185,704716787.982222,11.132933078608952,122.28633268530412
TUR,2019-07,475329,4,425862,1305677456.8426647,11.62045301100748,133.35005340982028
TUR,2019-08,510214,4,452087,1337764237.3027177,12.19080311623873,147.06269274960317
TUR,2019-09,507321,4,451127,1395274926.0223432,11.911000810270373,140.23886521778658
TUR,2019-10,545724,4,482854,1679883993.139714,11.603287988562968,133.07551985878095
TUR,2019-11,559214,3,489857,1614635458.561219,12.00335793468424,142.6909579392569
TUR,2019-12,553015,4,483633,1562753057.6834452,12.05105152139264,143.79462907235956
TUR,2020-01,506739,3,445073,1398037258.3296874,11.7181143505453,135.85282458539848
TUR,2020-02,474604,4,413209,1239948785.3028667,11.544817616978616,131.8318216519545
TUR,2020-03,556676,3,489652,1540387293.073284,12.296271085494814,149.77312444092584
ISR,2017-04,12023,5,4347,1108506.849376114,3.139101729466777,8.45094246364428
ISR,2017-05,22487,6,7942,2463848.496969697,4.251004119161,16.977611081753896
ISR,2017-06,34221,7,13423,6229793.841802784,4.614789059904931,20.094927586353357
ISR,2017-07,152883,10,48782,44951298.304355495,5.953334957195286,36.084945409951146
ISR,2017-08,67479,10,22881,10183730.610264631,5.3196671191946345,29.809727455009657
ISR,2017-09,125105,10,43654,29469112.613999322,6.200891708833132,40.557978591850095
ISR,2017-10,43820,11,15091,4512047.0,5.205244606392911,29.08170998105946
ISR,2017-11,1990,2,1874,183907.76023391818,3.994790902517213,13.99270125968745
ISR,2017-12,2324,2,2162,160610.98029556643,5.087961919752644,23.937803691971116
ISR,2018-01,1869,2,1730,197932.68571428562,3.454158456107119,9.981401300775453
ISR,2018-02,2024,2,1815,142872.63636363635,4.421772391871817,17.711484908284135
ISR,2018-03,1951,2,1798,188801.94117647057,3.728670647687516,11.95899739012702
ISR,2018-05,1990,2,1846,178360.31578947374,3.9866293287874885,13.949560666579053
ISR,2018-06,1498,2,1428,101517.35789473682,4.123911282549018,15.023102118869218
ISR,2018-07,113829,9,34228,26580574.18724519,5.523277777692438,29.987819389173175
ISR,2018-08,92498,9,27987,18818201.88533034,5.323417504461073,27.907967060172076
ISR,2018-09,126677,9,38283,29911426.960074753,5.738865486969511,32.92438911778612
ISR,2018-10,203908,8,63031,66398574.37475776,6.2184239837284645,38.9037252114175
ISR,2018-11,293014,9,89786,135919814.85798895,5.933709059291662,36.322929092255016
ISR,2018-12,558662,9,181245,503133190.75602233,6.14217284233046,39.86455932557412
ISR,2019-01,586152,9,171918,480172820.07624036,5.910407038953793,36.55146483950738
ISR,2019-02,554138,10,155422,377997941.7203456,5.977526260953511,37.91114658527272
ISR,2019-03,528893,10,166762,448037305.3411063,6.069272541575748,38.332741648123054
ISR,2019-04,423053,9,133628,331759434.82144064,5.736164515623079,33.28384120887698
ISR,2019-05,446168,8,141332,322185782.34038705,6.2300504933090375,39.49012634504179
ISR,2019-06,341222,10,100443,199823510.84637675,5.824746862408083,33.78435698331173
ISR,2019-07,507875,9,156023,384419046.9572999,6.387578959648019,41.41406459961936
ISR,2019-08,543056,8,183854,473583105.0366129,6.6256978586058635,45.71388594298337
ISR,2019-09,532104,7,165645,379944317.37062943,6.550515995299395,44.63992150947438
ISR,2019-10,545126,10,185101,473488386.41357327,6.536262747249623,45.200544910519625
ISR,2019-11,587618,9,199618,562876818.9055861,6.397638612112677,43.40644003540594
ISR,2019-12,539772,8,172766,432522542.12656647,6.39964044619742,42.61882597372586
ISR,2020-01,526843,9,179568,404350848.5611655,6.7977272306778636,49.554452221231934
ISR,2020-02,486723,8,143001,345498082.2657144,5.966970960182608,36.224378987737715
ISR,2020-03,573248,9,152177,449458079.7026379,6.127279299743362,37.08506842246657
JOR,2017-07,62511,7,32158,18237376.818681322,6.382346506002972,40.76214536789424
JOR,2017-08,42715,7,21631,8334493.197635697,6.3453201558517325,40.2289312179875
JOR,2017-09,66781,7,33144,18566408.831181873,6.5365331433550296,42.668076445051064
JOR,2017-10,35707,7,16823,6072426.902898551,5.78941033168741,32.69880510781955
JOR,2018-07,63423,9,34777,14760665.007087633,7.870222191286954,64.47338068652927
JOR,2018-08,56060,7,31718,13063687.66905005,7.683942095162966,61.26523485167617
JOR,2018-09,69243,7,41085,20468824.03295933,8.080663805780663,67.5032585385753
JOR,2018-10,100914,7,60151,44306170.999044426,8.04330934341563,66.85093256029968
JOR,2018-11,145010,7,86343,79144037.87271062,8.720539282082937,78.72685306305524
JOR,2018-12,281534,7,167220,275709496.4518741,8.987730274008747,83.78518624303385
JOR,2019-01,283041,7,165202,290849914.06513923,8.650569304997004,77.5649478117747
JOR,2019-02,282067,7,162704,281097273.7618149,8.653357022951333,77.89602944168186
JOR,2019-03,278596,8,166688,288610113.70098823,8.874252862638896,81.3947590676361
JOR,2019-04,230566,6,142205,218930776.11143467,8.689203447290463,77.83784333353078
JOR,2019-05,227774,6,138672,216094789.10904977,8.483621937111433,74.26171765619627
JOR,2019-06,178957,7,112438,145852734.4620381,8.438241025874182,73.16461127347598
JOR,2019-07,268960,8,160713,270748958.62789893,8.733114562117173,78.98670401327239
JOR,2019-08,299702,7,182538,334820376.694659,8.962387267969852,83.1357218787131
JOR,2019-09,281198,7,166777,271882217.74182904,9.049511340164992,85.0213240276027
JOR,2019-10,292987,7,168550,275493125.6889183,9.067084232965366,85.52645783547032
JOR,2019-11,317131,7,173686,347637750.5946887,8.094044217137254,67.99951406344326
JOR,2019-12,286610,7,158225,250684055.6926364,8.753644080627506,79.88577721801126
JOR,2020-01,284693,8,155513,223346714.28298414,9.172823065030942,88.20544672526279
JOR,2020-02,258006,8,135230,210641233.61452994,8.035634542899084,67.1468216335949
JOR,2020-03,303113,8,168738,265036496.2122589,9.248172967611177,89.49223588696954
SYR,2017-07,64661,5,46188,28769243.664398737,7.890515734019543,63.11475537715032
SYR,2017-08,34740,5,24250,8318726.010594673,7.645796269981474,59.32426751513835
SYR,2017-09,62355,4,43587,26000555.869462024,7.763948896083436,61.28087240765308
SYR,2017-10,26693,5,18221,6095843.155649715,6.595387589589456,43.84034395666438
SYR,2017-11,1129,5,931,53147.19583333333,3.558164842652553,10.805844599194188
SYR,2017-12,1282,4,1024,68467.55238095239,3.385511332310193,9.675322521450582
SYR,2018-01,1028,4,823,54954.42424242425,2.9176363128671636,6.719773889785522
SYR,2018-02,1002,4,821,65001.066666666666,2.6027093999252573,4.904950258507402
SYR,2018-07,63499,8,29558,11671232.01875902,7.0150992903759954,52.79040021947551
SYR,2018-08,55510,8,27126,10943977.44176707,6.7469412781830735,48.589413314699826
SYR,2018-09,74802,8,36632,17486472.772228457,7.260442389577167,56.64933542723875
SYR,2018-10,115021,6,56128,37528872.912938,7.573175994654413,61.797040440342954
SYR,2018-11,177805,6,89865,93587733.66117217,7.749419157921626,65.1147403805195
SYR,2018-12,329633,6,169355,320626690.7693838,7.936092024087668,68.24001416341127
SYR,2019-01,354293,6,172483,312194720.37327826,8.029449707024375,70.27700761394003
SYR,2019-02,338185,6,166654,312736614.4457882,7.807163188548431,66.24525724263144
SYR,2019-03,310328,6,156339,250672516.6708446,8.261067054338096,74.26015631938735
SYR,2019-04,239777,5,123411,162511927.3596713,8.16098589959919,72.01773532316415
SYR,2019-05,239135,4,120797,151916598.31847322,8.180292990260131,72.51390671131698
SYR,2019-06,184720,6,99561,109602309.05121295,8.173045751742123,71.29497330178057
SYR,2019-07,278496,6,146577,220184760.8047976,8.441215710238483,76.46235131778445
SYR,2019-08,321475,7,168076,270737180.74623483,8.75012391730232,82.52452316832571
SYR,2019-09,318224,7,169991,310533108.1959154,8.305334530159815,73.90021791423433
SYR,2019-10,350742,6,176087,337306880.9391892,8.031903421271,69.84852076808528
SYR,2019-11,361246,6,171328,306106360.6707229,8.101384336377263,72.01042337483032
SYR,2019-12,338803,6,175791,324126953.68396074,8.330459407144051,74.87460261604055
SYR,2020-01,329451,6,153122,261433959.76504186,7.750391003348962,65.99615282260703
SYR,2020-02,308882,7,156109,279967651.1423024,7.920253683498598,67.72880109318686
SYR,2020-03,350157,7,172289,280861646.5035622,8.671412210113866,81.89230672041747
OMN,2017-07,20684,3,16656,4509219.736303122,7.4188777642522625,54.3259893554772
OMN,2017-08,44493,3,34946,16167024.66283716,8.217470419378133,67.36668264784925
OMN,2017-09,88150,2,72478,70547329.02245612,8.24138234469382,67.26596051826381
OMN,2017-10,37324,2,31096,15877832.426229509,7.424630144961413,54.171472570683896
OMN,2018-07,25639,5,20418,6405119.299067597,7.697969149718037,58.301087206424135
OMN,2018-08,22879,5,18410,5620438.8289617505,7.407703723107967,53.75963859145145
OMN,2018-09,32564,6,25566,9121008.270928465,8.069247768880238,64.42803095911371
OMN,2018-10,51739,5,41422,24935766.287577633,7.912550320126153,61.79937684614676
OMN,2018-11,60335,5,48392,32588870.475646887,8.106180925205285,64.89315883297189
OMN,2018-12,96044,4,77420,78867167.30109367,8.369583466440588,69.17051505099936
OMN,2019-01,92043,4,75020,74975575.15140352,8.324407159447373,68.34659083229
OMN,2019-02,90816,4,70472,68868815.99481677,8.046411230305607,64.36333477079225
OMN,2019-03,90062,4,70100,66854826.57765768,8.162834249345403,66.08587620625697
OMN,2019-04,72457,5,57618,44457435.17245615,8.25808642504538,67.50454467363511
OMN,2019-05,73890,5,56339,44919900.133802816,7.986021889388358,63.2729253365509
OMN,2019-06,52308,3,41691,24896109.22736419,7.973360093254253,62.7885639460728
OMN,2019-07,81905,4,64137,53844474.58025308,8.331594283092597,68.91274640659879
OMN,2019-08,88133,5,70733,62829162.80864199,8.551359833529691,72.45629821178461
OMN,2019-09,87567,4,71693,71223612.64003044,8.160344944812323,65.5621178622791
OMN,2019-10,95159,4,76896,73155738.22779278,8.6396020919531,73.85312716339276
OMN,2019-11,93632,4,75724,74624752.6866467,8.408347412108927,69.88696827572069
OMN,2019-12,91393,4,74981,77875133.20662099,8.166049439991436,65.62668343383203
OMN,2020-01,86003,4,69962,65275238.2657895,8.312918216456568,68.19052965605776
OMN,2020-02,83971,3,68298,54900296.66771542,8.888733364574534,78.1361630129097
OMN,2020-03,97723,5,78053,77982843.64102565,8.502743031374148,71.357164160125
YEM,2017-07,12210,3,11070,3941282.516129031,5.262878095315423,25.808457085882644
YEM,2017-08,26350,3,23253,15913574.545454545,5.4976573833607665,28.47532016463234
YEM,2017-09,46649,2,42522,41091697.23625793,6.361950058830566,38.64938321518181
YEM,2017-10,17734,2,15998,7981422.350806451,5.3475386996291805,26.737460877003226
YEM,2018-07,21343,3,19097,9581393.150071122,5.876103394368759,32.68927311562618
YEM,2018-08,18142,2,15792,7134099.408403361,5.575558368450781,29.376560863106164
YEM,2018-09,26524,2,23816,13491112.060394889,6.204238197562417,36.66293217217306
YEM,2018-10,44012,2,39844,33773606.8584644,6.590798535697507,41.624296687404744
YEM,2018-11,53894,2,47604,42974768.57837444,6.968334592391665,46.995333452520015
YEM,2018-12,79476,3,69900,92518348.94484758,6.981123571751612,47.12639612789875
YEM,2019-01,80869,2,71621,99013146.38122171,6.911609700576206,46.14956921882713
YEM,2019-02,72068,4,63212,80041432.64326532,6.783235934055988,44.32479516624388
YEM,2019-03,66733,3,58808,73735946.99907494,6.557202039107279,41.31260853558416
YEM,2019-04,55016,2,46165,32250933.96653099,7.783122090332243,59.52938455139623
YEM,2019-05,51826,3,43945,41479346.48288622,6.472038907124547,40.49896478137234
YEM,2019-06,41708,4,35029,28044238.456659626,6.270759308122751,37.82501613227909
YEM,2019-07,68212,3,56691,59284662.95151517,6.992013684614373,47.75128329286153
YEM,2019-08,88379,3,79261,128404812.68962584,6.720415234719099,43.431384977791886
YEM,2019-09,85464,3,76727,133921296.37632133,6.345406671399399,38.50279367822142
YEM,2019-10,92083,2,84046,138479583.332549,6.891682739789964,45.66380572638843
YEM,2019-11,89243,3,79966,127823564.1636735,6.8137837246454485,44.617901017701115
YEM,2019-12,85129,3,73402,88582771.4508197,7.525075317298816,55.05341803880004
YEM,2020-01,81973,5,69886,81551914.47768366,7.46520864010266,54.128674811250946
YEM,2020-02,77166,4,66952,97158156.74396138,6.521004882077803,40.6872887171328
YEM,2020-03,85925,5,73889,73791572.89540909,8.368618014413167,68.34754718868786
BHR,2018-07,10452,4,8932,2097692.1593172126,5.844220221501516,32.430243119618346
BHR,2018-08,8971,3,7946,2031628.311827957,5.245319164810975,25.681438597983433
BHR,2018-09,12702,3,11139,2819745.0591966175,6.343128971043091,38.483706255608254
BHR,2018-10,20517,3,18054,7254863.700000002,6.407706956021558,39.356809424231
BHR,2018-11,19867,2,17662,7269960.261351052,6.251011899211491,37.36765514726774
BHR,2018-12,25816,2,23335,12372427.970401693,6.359734691621384,38.63019556598198
BHR,2019-01,26559,3,23750,12532797.754545456,6.43176548396669,39.57547535291842
BHR,2019-02,24655,3,22273,11523304.048726466,6.288866706596882,37.70365204311458
BHR,2019-03,25561,3,22865,10457528.868979592,6.806261448493218,44.54779544084571
BHR,2019-04,21650,3,19731,9048679.160575857,6.287548801115013,37.69118790142199
BHR,2019-05,23536,2,21892,13291894.120634919,5.723003989963774,30.8436865323319
BHR,2019-06,18927,2,17566,7705534.199358974,6.058294657832348,34.808534268831636
BHR,2019-07,29495,2,27636,19558048.68151147,5.981469610492637,33.8599424516143
BHR,2019-08,32929,2,30606,21755105.931339983,6.304487284884085,37.83777624585443
BHR,2019-09,32341,2,29862,20711449.62901439,6.3007339860349525,37.80544836669468
BHR,2019-10,32379,3,29694,18353150.676861703,6.679723302184172,42.749451577298125
BHR,2019-11,33776,2,31291,18124299.801537395,7.1150390502203145,48.75171756172381
