Language,Pct_CC4_ara,Pct_CC4_aze,Pct_CC4_ben,Pct_CC4_bul,Pct_CC4_cat,Pct_CC4_ces,Pct_CC4_dan,Pct_CC4_deu,Pct_CC4_ell,Pct_CC4_eng,Pct_CC4_est,Pct_CC4_fas,Pct_CC4_fin,Pct_CC4_fra,Pct_CC4_hat,Pct_CC4_hbs,Pct_CC4_heb,Pct_CC4_hin,Pct_CC4_hun,Pct_CC4_hye,Pct_CC4_ind,Pct_CC4_ita,Pct_CC4_jav,Pct_CC4_jpn,Pct_CC4_kor,Pct_CC4_lav,Pct_CC4_lit,Pct_CC4_mar,Pct_CC4_mkd,Pct_CC4_mon,Pct_CC4_nep,Pct_CC4_nld,Pct_CC4_nor,Pct_CC4_pol,Pct_CC4_por,Pct_CC4_ron,Pct_CC4_rus,Pct_CC4_sin,Pct_CC4_slk,Pct_CC4_slv,Pct_CC4_spa,Pct_CC4_sqi,Pct_CC4_swa,Pct_CC4_swe,Pct_CC4_tam,Pct_CC4_tel,Pct_CC4_tgl,Pct_CC4_tha,Pct_CC4_tur,Pct_CC4_ukr,Pct_CC4_urd,Pct_CC4_vie,Pct_CC4_zho,Pct_CC4_ara,Pct_CC4_aze,Pct_CC4_ben,Pct_CC4_bul,Pct_CC4_cat,Pct_CC4_ces,Pct_CC4_dan,Pct_CC4_deu,Pct_CC4_ell,Pct_CC4_eng,Pct_CC4_est,Pct_CC4_fas,Pct_CC4_fin,Pct_CC4_fra,Pct_CC4_hat,Pct_CC4_hbs,Pct_CC4_heb,Pct_CC4_hin,Pct_CC4_hun,Pct_CC4_hye,Pct_CC4_ind,Pct_CC4_ita,Pct_CC4_jav,Pct_CC4_jpn,Pct_CC4_kor,Pct_CC4_lav,Pct_CC4_lit,Pct_CC4_mar,Pct_CC4_mkd,Pct_CC4_mon,Pct_CC4_nep,Pct_CC4_nld,Pct_CC4_nor,Pct_CC4_pol,Pct_CC4_por,Pct_CC4_ron,Pct_CC4_rus,Pct_CC4_sin,Pct_CC4_slk,Pct_CC4_slv,Pct_CC4_spa,Pct_CC4_sqi,Pct_CC4_swa,Pct_CC4_swe,Pct_CC4_tam,Pct_CC4_tel,Pct_CC4_tgl,Pct_CC4_tha,Pct_CC4_tur,Pct_CC4_ukr,Pct_CC4_urd,Pct_CC4_vie,Pct_CC4_zho
irn,0.002727373081508873,0.00014199746488821697,3.492070205701961e-05,1.2667345731579205e-05,1.6503267743594283e-06,6.099530857459269e-06,6.0539976233414436e-06,0.00014779794358248685,1.204404634898852e-06,0.011296925154349874,3.511431948698508e-05,0.4803501814864202,3.3613139350602712e-06,0.0005964678113521445,1.0024040306074697e-05,2.577100103097189e-05,1.0250188702193233e-05,6.520176992736217e-05,5.800630471716918e-06,8.944654754318688e-05,6.1021363703004566e-05,0.00021458239813530231,4.887739720136859e-07,0.00022784779760077797,4.8211600133601264e-06,4.7035830843714295e-07,8.225983483244098e-06,3.0972717696592327e-07,1.6490113698182462e-06,6.450541500025355e-07,5.383040122374099e-08,2.092611314338813e-05,6.22062396397151e-05,2.7078614329871147e-05,5.20765116380047e-05,2.041381366708024e-05,0.00021160351277434942,6.121690364729945e-09,1.146324465157447e-06,4.685268605759591e-06,0.000186213523727979,2.2654504118018455e-05,4.155873929664571e-05,1.0582125978912182e-05,5.999762482258878e-07,1.1348753864009316e-05,3.1742735278007117e-06,5.3166121930444274e-06,8.622957396028012e-05,2.100195127443549e-06,0.0013660667905679462,2.4393064181601763e-05,0.00048144560035235116,0.08896612552004984,0.002487271650510211,0.0006732789537548345,1.8857153565312203e-06,3.171668467721261e-05,5.912503357457265e-05,7.608337653782214e-06,0.00047281693515914054,9.662981677669356e-05,0.11403375165964233,0.00011759530487257192,0.7082676033852938,0.00010931910969668492,0.0057131544347317435,1.8896439301906602e-05,3.555359161793238e-05,0.00020130011430970776,0.007379537523856426,4.847859895749013e-05,7.464289952936081e-07,0.004063336831204367,0.00014382508167209995,0.00013497269569282843,0.0007953135468625736,0.001136758978850039,1.6369056914333508e-05,2.2458346086465574e-05,0.00011481911281990098,2.5142871420416265e-06,5.945241471285932e-06,0.0053417863667048785,0.0003631573490786375,6.973218245506076e-05,0.00029182754666873777,0.012734432231338305,4.496907315505702e-05,0.0001925655855402194,1.714167640069005e-05,1.3226197986781475e-05,0.00011314292139187322,0.01062210365088505,6.546313241180257e-05,0.0004365300097914461,0.00022052393474990102,0.0011675459010945177,0.00035911091820941426,0.006934613461679311,0.0006017265321708997,0.014088244904872402,1.6107152003704176e-06,0.007194540990233395,8.094171262999634e-05,0.0009703969796182848
irq,0.6933344194107779,8.930318872023822e-05,,,2.040318898704916e-06,0.0005582626402071834,4.1748063619654427e-05,2.0403188987049162e-05,,0.17661863599031508,,0.000681309564559849,,7.423621839134038e-05,3.7588952018448246e-05,1.8048974873158867e-05,2.9584624031221272e-05,,6.277904303707432e-07,,1.569476075926858e-06,7.062642341670861e-07,1.4910022721305148e-06,0.00045977801644277313,,2.1972665062976008e-06,2.54255124300151e-05,,,,,,,0.0023037554580492385,6.144498837253649e-05,7.172505666985741e-05,,,2.244350788575407e-05,7.031252820152324e-05,0.00017146526129500922,3.484236888557625e-05,,,,,5.807061480929375e-06,0.00018653223162390712,0.00459220852435819,,0.00025464749331913266,,0.006520623778849521,0.5960988640457879,0.002047295878789971,7.977128334035914e-05,4.0094467019238106e-06,7.740459605102912e-05,6.788216013396007e-05,1.9852329850497755e-05,0.001498224427665405,2.1077438564974482e-05,0.16642781687297686,0.00012404225734076788,0.03177762160735377,0.00017780782387837122,0.015880861518722724,3.271597135250332e-05,0.00012178694357093574,1.0274207173679764e-05,0.006830816384603948,9.466749157320107e-05,2.7843379874470904e-07,0.017757059828184072,0.0023275394972265212,0.0005415258951785846,0.001992945601275004,0.0006013334751489482,3.0572031102169056e-05,4.460509455890239e-05,3.168576629714789e-05,3.98160332204934e-06,3.6474827635556884e-06,0.0004085180695182371,0.00245862612967553,0.00011630179773566497,0.000924929236050049,0.025508573255097148,0.000109090362348177,0.0009623785819812123,,1.7624859460540086e-05,8.959999643604737e-05,0.01897108687747075,0.00010680720519847041,0.0014592158524612713,0.000889679517128969,1.653896764543572e-05,1.7318582281920904e-05,0.006444795766024283,0.0002501727681721211,0.03843246783115106,4.649844439036642e-06,0.01993903413542686,3.878582816513797e-05,0.0011649948573277374
isl,0.0005952926333609414,0.00015490439482744733,0.0009998682434166776,0.00038491421585255256,8.815762287061159e-05,0.0003370834445789946,0.0020350942565663587,0.007929930504906528,0.00025623417711688186,0.3762950081509561,0.0005025339393414722,0.00011116422822683471,0.0007696072503924088,0.004273261074456481,0.00012579343516319367,0.0010307661481496076,6.41382070401492e-05,0.00046975411903271973,0.0006634883303577282,1.8846647220822196e-05,0.002300570563562912,0.010348433194942394,0.0009352245683483608,0.0005536743078278898,0.0005791420238923352,0.0002309976392606217,0.0006471927659045302,3.5703287433345795e-05,2.439867305308005e-05,2.183259494222218e-05,0.00010955285363518572,0.0008259491285629977,0.00125949574174614,0.0023458221358002825,0.0020887094814922963,0.0010919971330203334,0.00924847853311274,1.5526428306505483e-06,8.099672167057701e-05,0.0001290393021673102,0.008218749562870125,0.00024906640305119847,0.0004919228595857628,0.00284767503663656,6.814758693724562e-06,0.0004559577784517962,0.0015182747535709654,0.0004221026670719975,0.0007608512195558951,0.00042825638105150536,1.2787903748460675e-05,0.0008058584926597508,0.00045292559508875916,0.004667137132762411,1.1224729416145903e-05,5.5110584859055686e-06,0.0004183136525735529,0.00018928054549753612,0.00026647588678908104,0.00010219771692245476,0.0018034533670237304,0.00011901454980224011,0.7141908742949846,0.00015422859262762204,0.00044558528758101203,0.0004951442914652952,0.005320562265742025,6.3215082632446235e-06,5.5313197303390454e-05,5.105833597236042e-06,0.00020139676966875495,0.000105398993542944,,0.044875455143529634,0.003848056065294697,0.0006314214215248572,0.010506508823468031,0.01141891318279634,0.000756716957101475,5.085572352802566e-05,,2.5934392874849737e-06,5.67314844137338e-06,2.0666469322145884e-06,0.0005049102112822309,0.00024657934475540724,0.002486784096787155,0.010724600858549971,9.247231959438609e-05,0.005918147409062977,,0.00010410227389920152,0.00010803295531929592,0.04052804044792749,3.2174856160360456e-05,0.00014454371778842032,0.004888511489442575,8.104497773390544e-07,8.104497773390544e-07,0.008482532072030344,0.030472911627948438,0.005250660972446531,1.4101826125699546e-05,0.00017647543901557906,0.0015073150183840401,0.00017424670212789667
isr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24330032465455564,4.393739008762904e-05,7.788698521615943e-05,4.91038748825251e-05,0.0007336297062097352,5.433716767045862e-05,3.364895915986188e-05,0.00522782566716995,0.00010524485836499484,0.305985997289622,0.0001453519235184768,0.023129940444125956,0.00018049292785617504,0.02100992240106858,8.707308425880869e-06,0.0012112734524309776,0.1685482822423475,0.0020849661160437247,0.00014989486704502334,2.316010425298236e-06,0.02206729250687229,0.001217007805166692,0.0005297317114594404,0.002193774067370717,0.002547377639852429,1.3806985227739484e-05,4.9705146819862155e-05,5.945911380332972e-06,4.909274021701886e-05,3.908267592690774e-06,5.222158122427273e-05,0.0016595439510467547,0.00012184664463480096,0.0003502631728298395,0.07036509554940405,0.00010377508251817095,0.0147157632223624,1.2693518677115334e-06,1.7024903559043285e-05,9.03244065866312e-05,0.07757149560370559,2.9829768891221033e-05,0.00014505128754980828,0.0003629232875104361,3.312562988106852e-05,2.2380677667545454e-06,0.004622367095602561,0.0008673013656121645,0.008887868161730081,0.00013471831796001615,0.007461116662422319,2.879424499914057e-05,0.0005061596245827272
ita,0.00028708402936487,5.110060866089318e-07,3.5719233766269362e-06,5.409428830793632e-05,0.00012443433725478574,0.00010987578301606675,0.00010563308774435316,0.0060364675291355785,0.00012693573038627544,0.09881040686481114,0.00017133205838486292,3.550621268829901e-05,0.0003890334111511505,0.008340248540264468,1.7672803204642033e-06,0.00010870882787839059,6.303880498390439e-05,5.028787365143456e-05,7.207248794322666e-05,1.923455027555808e-06,0.00022514173280634316,0.8717715348510892,1.2912836520496809e-05,0.00045203515902500637,2.7203662689915885e-05,1.8381854712376916e-05,0.00012621185603452112,2.493905303067513e-07,8.129565880547805e-06,1.8765414902983497e-07,6.7161236562388e-08,0.0005691209567475272,7.988993362882866e-05,0.0007199014475250619,0.0011494861103735876,0.0012183707699756812,0.0010279053998117848,6.34028051329183e-06,4.537937290144487e-05,0.00016562923657082018,0.006292448494550053,0.00012247435996206858,2.217451621463381e-05,0.00020252344814807523,5.063452954481743e-06,1.2018728681756122e-07,7.518047158332706e-05,1.0793169825714369e-05,7.166646426735347e-05,1.3329175062053641e-05,1.2777291544772493e-05,5.9794512303954965e-05,4.671190073494663e-05,0.014518904220784203,6.616945459100313e-05,0.00030650742863177723,2.295831591072502e-05,0.002338447905019615,0.0007534222761325308,4.0227421067141664e-05,0.0018812291581088657,0.00038610840945554886,0.16031530085697746,0.00017738249179832634,0.0013380294554137802,0.00031271471254077813,0.006870283231744944,1.2606446764184153e-05,0.0010103673729653924,2.315978880421655e-05,0.00046823259842161913,5.75349020127948e-05,5.180731546924994e-07,0.00318584289504498,0.7129436183672053,0.00011980921399629504,0.003509494707518155,0.0012975429977692922,1.6693468317869423e-05,8.904142497594604e-05,3.735883082171468e-05,6.695615827035098e-05,1.1388015455925865e-05,0.0015649838729583313,0.0010589319342441596,0.0001879838035749043,0.0005879554668921321,0.01633460671877178,0.001013274339000056,0.0017021869134260616,4.061117895950648e-05,3.614039951345639e-05,0.0006902557270492825,0.04903306250771353,8.770786629997832e-05,6.223593619426377e-05,0.0002016359905957826,1.3537059653168828e-05,4.5091552352865685e-07,0.005580492143401421,0.0010878097156446116,0.004885564164012597,5.751571411817655e-05,0.001646513237191236,0.00011434066403009643,0.00025810596445726504
jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012122235810896916,0.00041495131069744574,9.47779853235206e-05,4.9130320476103194e-05,0.000340998184541373,0.0003289865763526404,0.00013681861398408482,0.000386077252551454,0.06341658254394916,0.7529193005434436,0.0007202167377424559,0.0038791097735186397,0.0005046296931361051,0.010767909218966143,0.00014870584161465013,0.00035420029235827885,0.00018941382143770704,0.0011905884714290395,0.00018827662776303413,3.2516631635178607e-06,0.0021659452712750635,0.0015459792634154913,0.00010817554830326084,0.0018006573405887235,0.00262405663565658,7.855520680826479e-05,0.00012338551370201102,1.3948391165909948e-05,6.6277068852030715e-06,1.2526899072568808e-05,0.00012683263202836333,0.000515486338998998,9.72655964868676e-05,0.00032685433821262865,0.008126314924607969,0.0004926180849473725,0.003931900436135096,3.4826556286857965e-06,3.667449600820144e-05,0.00011297308411828721,0.014795458304331934,0.0001186057465381515,0.0008211249077185103,0.0006624686214504722,4.1187733404559574e-05,6.272333861867785e-06,0.00496727973962245,0.02456462717851659,0.07956451950049052,2.8838520843658398e-05,0.0015322618647147495,5.968489926916117e-05,0.00012676155742369626
jor,0.4162170118616603,5.08240980897274e-07,1.44653202255378e-06,,1.0673060598842756e-05,1.7377932000679872e-05,2.091607113692628e-06,0.0012202865951343547,3.8118073567295563e-06,0.5682465304978308,1.4758536176055454e-05,0.00010604643543721968,2.0974714327029808e-05,0.0006793422618893447,2.4493305733241706e-05,5.668841710008056e-07,,,0.00028172188525736586,0.00013552441232926154,8.385976184805023e-06,0.0013169501201550095,1.3683411024157382e-07,0.0008071257731249403,3.909546006902108e-08,1.374205421426091e-05,3.440400486073855e-06,,1.348793372381227e-06,,,3.2390588667183975e-05,0.00011232125677829756,0.0016019951195182422,1.3233813233363636e-05,0.0008350790270742903,0.000478372049404542,,3.674973246487982e-06,3.630013467408607e-05,0.0006927324569629844,5.473364409662953e-07,,4.558530644047858e-05,,,2.775777664900497e-06,1.0946728819325905e-06,2.066195064647764e-05,,9.910699127496845e-06,3.1667322655907065e-05,0.0011102328750400607,0.5936353588969016,2.0759961090786785e-05,4.44192344447858e-05,2.6735642854659314e-05,0.0036764386105265093,6.714895730218242e-05,2.2840383630801668e-05,0.005217013633562207,6.197003310682622e-05,0.21969691386357948,0.00020056158571930688,0.004879874521306393,0.00022809398614248246,0.007676537851108099,1.39432574490359e-05,0.00039769268746305735,0.04207645734318223,0.0019272016331582523,0.0003837051657046594,4.979734803227107e-06,0.02255897328403263,0.0008273220741308111,0.0005854397556220598,0.002913653899445521,0.0024425488549055558,1.9144313799073103e-05,5.674684460210802e-05,2.9435765725742454e-06,4.541518140543122e-05,3.098501655341312e-06,1.6953230485653175e-05,0.00034475257346608287,0.00012190390798299958,0.00022948831188738608,0.03249334502707858,9.392886446620377e-05,0.0036742032629037275,1.2394006621365244e-06,3.153832042043834e-05,0.00016287052629754793,0.01971499140752293,6.478081675131441e-05,0.00019482935765692544,6.070850029000869e-05,4.875713676226363e-05,3.4968804395994797e-06,0.008794676437747373,0.005440437735066998,0.006200500191122222,5.0948220075683555e-05,0.009044017292383624,9.654045871856286e-05,0.0008964629253542842
jpn,3.969555237755888e-05,0.00012187234162115716,5.386379210990697e-06,3.149331228892306e-05,6.506985797911815e-05,0.0130677169137296,3.765312085459391e-05,0.0009108650627580698,0.00012881960518717624,0.6110001678819846,0.005203733852944744,1.5745274830873007e-05,0.005263903766605813,0.0018690862305458516,5.66391698739193e-06,2.155518603908243e-05,2.472391941114888e-05,2.2951694077076847e-05,0.0025029791116897423,1.0580862088068442e-06,0.0008604735742450295,0.01751976392540685,3.2136791911390845e-05,0.1668952593492644,0.0005379215506210847,1.4760079477583487e-05,0.00023409939547324008,8.427075438890422e-07,5.1713193107471685e-06,2.297666397656164e-05,2.646171816039933e-06,0.002544671299732061,0.00037009003702777576,0.0006970723583496723,0.0015996381703032355,0.0711766280344208,0.0021371544647684265,7.226076401117398e-06,5.163392695846889e-05,0.0004361360586944123,0.07399918870798981,6.698276478943647e-05,2.404165675331109e-05,0.0002509282576868618,5.106737587739256e-05,1.0377490225881626e-05,0.0001353572561467532,0.00011708098980214461,0.001314055836072241,1.602621276379983e-05,1.4222429726974664e-05,0.0011165412747752112,0.003490237297441382,0.00220644839311612,2.573773828521773e-05,1.0985891752911117e-05,8.802083655983551e-06,6.197112568934242e-05,0.00028044107040646335,1.914174648225284e-05,0.0005318018391140441,4.4099553304282145e-05,0.0825558122297621,9.566416489908199e-05,0.00011839359611200156,0.00012543526303678842,0.009947958961699971,1.8517801311702104e-05,0.00011253296826004288,3.580999603839384e-05,0.0002752043877250553,4.7865508083677646e-05,3.921941072033178e-06,0.005621166609003734,0.0009883068663962696,0.0001670390356588676,0.8457304479315749,0.008133303568177529,1.5554061751586124e-05,7.774802500183951e-05,1.2679457215834536e-05,1.3882780044753806e-05,0.00017051530160907882,0.0005861742039763222,0.00011832674484372827,4.926938471741679e-05,0.0003314931556111678,0.00766997971153143,0.00012781962493853583,0.002391091596086955,7.3759232661533065e-06,2.5648603260853336e-05,0.00017031474780425894,0.009198311123039359,5.410495978918497e-05,9.891759328838224e-05,7.146400578415e-05,9.787025675210066e-05,1.6489979507412226e-05,0.0021938580709246498,0.007104975075841648,0.0052624872709614275,2.337566013956138e-05,5.062869383897375e-05,0.00020004127842978317,0.005715048073415528
kaz,0.0003853091201539112,0.0001577670214842967,8.37591468878474e-06,0.0017542606243436598,3.392373938037949e-05,0.000504882631458333,9.28831826901223e-05,0.0006714975683339317,3.0863077047166315e-05,0.044286050407903454,0.00037542070543617053,1.0242415244628765e-05,0.0002960398895093975,0.0007440293918445642,1.4079256510870648e-05,0.0001953802330226876,2.4048435793264303e-05,1.3218117451388804e-05,0.00014130127697697533,3.8469892813460106e-05,0.00010735446200669496,0.00042989142206497234,2.510257069555329e-05,0.00015831480452182945,2.6523555032743334e-05,6.124025559335215e-05,8.739774785903195e-05,5.423812517150572e-06,0.0010796211046666367,3.3522014338014644e-05,4.1745839911543756e-07,7.88217573169023e-05,5.6904404695504324e-05,0.0005654696905239235,0.00027125146150363085,0.00027773098225874544,0.8372551135734043,,6.582941353488436e-05,0.0003852267822535831,0.00041710806970512456,0.0001061524335509505,1.1968888925392608e-05,0.00014133221924525144,1.0016903797870424e-07,5.802986414839594e-07,7.378918093761623e-05,1.3961256335241284e-05,0.00044038347323671037,0.0010832130300127943,4.307032632733024e-05,4.3303180007238846e-05,0.0002993627744551204,0.005422206619374182,0.0012131056587518696,,0.0015626907032563707,5.1292982498798874e-05,8.270771572470683e-05,2.070650965926137e-05,0.00046838124849249207,0.004147632207662391,0.2445208061079707,9.246935599264434e-05,0.003267783031512291,0.00013370489094265912,0.005891652774077722,3.372203001651137e-06,0.000323317357965324,1.4139588024467048e-05,0.002089937600637334,4.614593581206819e-05,4.7329164935454557e-07,0.004125446661598896,0.0008868302279780797,0.0001008111213125182,0.0028240721102424037,0.00026871133392104325,1.384378074362046e-05,5.2062081429000015e-05,,0.0003287010504767319,3.951985272110456e-05,,0.000299534452585258,4.803910240948637e-05,0.0006112561651413956,0.003699425015723636,7.714653884479093e-05,0.4648404945022146,6.98696797359648e-05,3.963817563344319e-05,0.00017144989997868414,0.007011460816450576,9.110864250075e-06,0.0005788948486167786,0.00014139588024467047,0.0008721581868480888,0.015331809689191147,0.00454856939612186,0.0069666164326742325,0.15975018956809592,0.0005838644109350012,0.00015074339031942276,6.140959150375229e-05,0.001725443869178165
ken,,,,,,0.0001652010369542012,,0.012229112658635357,,0.9581448347142446,0.000139785492807401,,0.0012368898151442756,9.319032853826732e-05,,0.000826005184771006,,5.083108829360037e-05,,,0.00020332435317440143,0.001313136447584676,,,,,0.0033675595994510244,,,,,0.0008895440451380064,0.00020332435317440143,,0.002723699147732086,0.0014147986241718768,,,,0.002893136108710754,0.0023001067452854164,,0.002236567884918416,5.5067012318067064e-05,,,,,0.00023721174537013506,,,0.005493993459733306,0.0010674528541656076,0.0030814660699965643,4.011921633754626e-06,3.894238599164491e-06,4.846401333575589e-06,6.379490320554358e-05,0.00020069236780694143,1.5865812754288297e-05,0.00016166439415377643,2.3739877614137383e-05,0.8616399920416313,0.0005375119112615999,8.377962217048662e-05,0.000509032616890787,0.004582898320670586,2.3440320798817035e-05,0.00021211832061987463,3.393550779271913e-05,0.0006553554227170858,4.002293021833616e-05,4.7073213836054286e-07,0.005472004345456751,0.0005035443080958109,0.0003237781235305334,0.0010130155617518882,0.0007776601910293069,1.989913130342295e-05,0.00024338991244778066,1.312700758564514e-05,1.4014979573916165e-05,2.1161549310844406e-05,1.2185543308924052e-05,0.00022338379656745762,7.380865960339512e-05,0.0003686581535401352,0.029340680691724186,0.00015022774288315325,0.00023989151678314663,3.8514447684044425e-07,6.51215119591051e-05,0.00030093691636235706,0.009340213597061442,4.8431917962685856e-05,0.06782573971249414,9.3643600160678e-05,5.909828027962816e-05,9.735596497911228e-07,0.002720200550720227,0.003258835800039278,0.0012411387750760213,2.4264102040947988e-05,0.0001081293118729547,2.938866327446389e-05,0.00014941466009871232
kgz,0.00032459865939473787,2.391562205497633e-05,3.369545659376281e-07,0.001227430375567168,6.794525779600366e-05,0.00045093759999262616,0.00011754823075266062,0.00039306293591730667,8.418429397377194e-06,0.04649767576349068,0.00019327876944714252,1.744011616280401e-05,0.0004951465825187493,0.0005844911726273241,6.277137478354203e-07,0.00017686582123534197,7.059741631499662e-06,3.6358484614882784e-06,0.00019003965781329047,1.5190129222510815e-05,8.896144015859735e-05,0.00033135405496668096,2.722810282818576e-06,0.0001534665005313991,7.129034707559415e-05,4.572799544837425e-05,0.0001810125362968002,4.777146184825406e-06,0.0008839350867246052,4.480137039204577e-05,,0.0003283567897551551,0.00012201559612686597,0.002109490473174862,0.000251074629632041,0.0004297502229715319,0.8234447938095664,,0.0001069124229213713,0.0003831798411083136,0.00016961586331661944,5.028775159065925e-05,1.157058501421307e-05,0.00013427911190167657,,,5.349697209366198e-05,4.992090589387231e-05,0.001401285344713325,0.00043440780463296013,6.168442457084e-07,3.726065329142546e-05,0.0005757575276682632,0.0008652600354914756,4.970162083763046e-05,,0.001454901991792455,1.2425405209407615e-05,5.873827917174508e-05,,0.0015893222845124102,,0.10355784534437013,2.598039271057956e-05,0.0015113811063806714,2.936913958587254e-05,0.000539940335463349,,0.00021913896460227969,,0.00013442029271995508,1.5814152084700598e-05,,9.036658334114627e-05,0.00013780903959524808,1.0166240625878957e-05,0.0001705669260564136,5.647911458821642e-05,,1.2425405209407615e-05,,0.00029256181356696113,5.53495322964521e-05,,1.0166240625878957e-05,1.5814152084700598e-05,1.9202898959993586e-05,6.325660833880239e-05,5.647911458821642e-05,0.8262928351724815,,3.388746875292985e-05,0.0002293052052281587,4.744245625410179e-05,,,1.3554987501171942e-05,,,0.0007861892750679727,1.468456979293627e-05,0.006085059805734439,0.00032080137086106935,9.375533021643926e-05,,1.3554987501171942e-05
khm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002455490799720441,5.599240205501073e-06,1.6797720616503222e-06,1.2542298060322405e-05,0.0002070599027994297,0.0002564452014119492,5.632835646734081e-05,0.0040947243622829355,0.013608953319470362,0.4752208424325653,0.00028802491617097524,6.954256335232335e-05,0.0002979915637367672,0.01816897454283044,1.9261386306923693e-05,0.00034233754616433567,7.267813786740396e-05,0.005905854599154313,6.159164226051181e-05,,0.046694863693776206,0.001417167696012322,0.001479655216705714,0.03164466594540987,0.011172163982036291,1.2542298060322405e-05,6.595904962080266e-05,5.599240205501073e-06,9.07076913291174e-06,3.1691699563136076e-05,0.00017424835519519344,0.0013475131478558884,0.00010761739674973064,0.0004572339551812178,0.004419368309397888,0.0007824378263167201,0.0051712342841925725,,2.0493219152133925e-05,0.0002062760091706596,0.04185297671847121,0.00072980496838501,0.00014423642769370769,0.0004860140498374932,3.5835137315206877e-06,9.07076913291174e-06,0.015575742434054669,0.06312135468465471,0.012171404389110015,0.0008121137994058759,6.293545990983208e-05,0.0468836700735057,0.0008629549004718256
kir,,,,,,,,0.5656587708765418,,0.41796747080013097,,,,,,,,,,,,,,,,,,,,,,0.0003032177467282805,,,,,,,,,,,,,,,,,,,,,0.01599776831738408,0.0009171895960314387,,0.00035337120632376905,5.401852835522584e-05,0.00018231253319888718,0.00029260036192414,,0.009291186877098843,,0.4153360852772501,0.0003837566285235836,0.043067397117211206,0.0005593168456780675,0.04846024686467458,1.8006176118408614e-05,0.0011647745176595573,,0.002576008570939832,0.0010736182510601136,,0.007050543336364373,0.00048391598318223156,0.00017668560316188453,0.022530227868158774,0.00011028782872525277,2.025694813320969e-05,0.00016768251510268018,,,,,0.00014067325092506728,0.00018906484924329043,0.0001372970929028657,0.15419138764596255,0.00026784186976132806,0.023422658972027402,,,0.00036349968039037385,0.07625503047545308,9.003088059204307e-06,0.0006617269723515165,1.4630018096207001e-05,,,0.1716517515507819,0.0007393786068621537,0.006189623040702961,,0.0022361419967048693,1.5755404103607538e-05,0.00330300793172058
kna,,,,,9.704726756486225e-06,,,8.872893034501691e-05,,0.9979051654101356,,,,,,,,,,,,4.575085470914934e-05,,5.9614750075558226e-05,0.0005878291635357369,,,,,,,,,,,0.0003022329189877138,,,,,0.0008595615127173512,,,,,,,,,,,,0.00014141173273737068,0.0015228743059913178,1.68800525483375e-05,3.522793575305217e-05,,9.834465397727064e-05,0.0008656531295984383,1.4678306563771738e-05,0.00018788232401627825,,0.8143040097463956,0.0001449482773172459,,0.00032182187141069536,0.028531325340995412,0.00012916909776119128,5.137407297320108e-05,,0.0004898884815658816,5.2841903629578246e-05,,0.005887835720392938,0.0004297074246544176,0.0003724620290557078,0.021018234126328847,0.0007412544814704728,9.54089926645163e-06,9.54089926645163e-06,,,4.770449633225815e-06,,0.0003706272407352364,0.00027081475610158854,0.0008994132346951132,0.0582596665822664,0.00012366473279977691,9.871161164136494e-05,,5.2107988301389675e-05,9.797769631317635e-05,0.030365379746138687,4.953928465272961e-05,0.00175295676137844,0.000382736843650348,0.0001409117430122087,,0.022683854963652845,0.00038383771664263086,0.005418863825680432,,,3.1925316776203525e-05,0.0001739379327806951
